item_id,shop_id,Brand,sold_quantity,stock, discount_price ,original_price,discount,liked_count,rating_star,number_of_ratings
4242862,1782372,NO BRAND,277,9838,0," 700,000,000 ",0%,88,4.92,12
5825059,1832786,NOKIA,18,46,0," 45,000,000,000 ",0%,32,4.4,5
29520548,461464,NOKIA,31,16,0," 18,500,000,000 ",0%,24,4.88,8
51933973,7309694,PANASONIC,52,50,0," 54,000,000,000 ",0%,1171,5,8
92260136,7330211,NO BRAND,5,40,0," 27,900,000,000 ",0%,15,5,3
105392207,2132261,LG,15,32,0," 249,900,000,000 ",0%,46,4.75,8
145096348,11030,NO BRAND,15,1,0," 90,000,000,000 ",0%,68,5,6
145556798,14053715,MOTOROLA,13,33,0," 110,000,000,000 ",0%,18,4.6,5
155310209,8770330,NO BRAND,52,9985,0," 350,000,000 ",0%,28,4.88,8
171130642,14053715,NOKIA,40,66,0," 19,900,000,000 ",0%,7,4.06,18
205921008,7448424,NO BRAND,65,32,0," 13,900,000,000 ",0%,28,4.36,28
219916886,523938,NO BRAND,102,100,0," 19,900,000,000 ",0%,90,3.7,27
220298068,19004502,NO BRAND,161,1,0," 39,900,000,000 ",0%,5770,4.27,71
228898222,3396089,PANASONIC,14,7,0," 65,000,000,000 ",0%,2,5,9
253146766,19004502,NOKIA,351,99621,0," 15,000,000,000 ",0%,8896,4.11,91
259440434,19004502,NO BRAND,713,9273,0," 13,900,000,000 ",0%,8902,4.49,194
266742761,11030,NO BRAND,17,1,0," 100,000,000,000 ",0%,71,4.71,7
277471141,17707940,NO BRAND,14,986,0," 1,000,000,000 ",0%,3,5,5
289490829,11030,NO BRAND,21,1,0," 190,000,000,000 ",0%,75,4.89,9
295135648,14222192,SAMSUNG,2272,1,0," 25,000,000,000 ",0%,1569,4.44,854
323759971,14180023,SAMSUNG,8,2,0," 110,000,000,000 ",0%,72,4.6,5
350050050,19004502,NO BRAND,38,962,0," 13,900,000,000 ",0%,5718,4.12,17
375676547,1657913,NO BRAND,1436,4939,0," 27,000,000,000 ",0%,22540,4.69,483
378724543,14180023,SAMSUNG,6,1,0," 150,000,000,000 ",0%,14,5,4
378991877,27056484,NO BRAND,36,5,0," 10,000,000,000 ",0%,4,4.4,10
378991895,27056484,NO BRAND,19,19,0," 6,500,000,000 ",0%,0,4.89,9
379033629,27056484,NO BRAND,30,19,0," 7,000,000,000 ",0%,1,3.92,12
379742851,14180023,SAMSUNG,6,2,0," 165,000,000,000 ",0%,69,5,3
398976115,4047586,NOKIA,11,994,0," 30,000,000,000 ",0%,4,4.6,5
411983087,28754626,NO BRAND,25,18,0," 95,000,000,000 ",0%,70,4.5,8
455525062,9473350,NO BRAND,35,9,0," 15,000,000,000 ",0%,14,4.21,14
459490005,27056484,NO BRAND,23,2,0," 5,000,000,000 ",0%,7,4.57,7
492575258,14180023,SAMSUNG,13,5,0," 70,000,000,000 ",0%,19,5,9
541162618,20263686,OPPO,9,3,0," 140,000,000,000 ",0%,62,5,6
554107600,14187460,NO BRAND,14,328,0," 15,900,000,000 ",0%,314,5,3
649174919,38339498,SAMSUNG,5,2,0," 165,000,000,000 ",0%,68,4.5,4
657246709,7309346,NO BRAND,11,47,0," 21,000,000,000 ",0%,2,5,5
665891397,1760986,SAMSUNG,87,20,0," 500,000,000,000 ",0%,13,5,22
718008887,25826831,NO BRAND,118,703,0," 5,000,000,000 ",0%,100,4.9,29
733022910,17376044,HTC,7,21,0," 210,000,000,000 ",0%,217,5,3
733841869,17376044,NO BRAND,67,189,0," 145,000,000,000 ",0%,497,4.86,35
741090336,17376044,SAMSUNG,4,19,0," 150,000,000,000 ",0%,177,5,3
744316571,1657913,NO BRAND,1731,476,0," 11,500,000,000 ",0%,31335,4.52,446
749506393,27056484,NO BRAND,29,10,0," 9,000,000,000 ",0%,2,4.83,6
751054536,25990212,NO BRAND,63,1,0," 209,000,000,000 ",0%,152,4.85,27
761777503,17376044,NOKIA,29,199,0," 28,000,000,000 ",0%,543,4.82,11
761798703,17376044,NOKIA,43,200,0," 29,000,000,000 ",0%,575,4.4,15
769759168,48782032,SAMSUNG,542,722,0," 199,900,000,000 ",0%,3722,5,13
770023992,26444189,NO BRAND,34,10000,0," 80,000,000,000 ",0%,23,5,5
772532188,48168126,NOKIA,13,50,0," 28,500,000,000 ",0%,13,4.5,4
775073402,48810739,SAMSUNG,71,2482,0," 289,900,000,000 ",0%,320,5,4
778268410,48782032,HTC,219,1720,0," 175,000,000,000 ",0%,698,5,2
780749684,48782032,HTC,128,255,0," 189,900,000,000 ",0%,3091,5,7
780815248,48782032,SONY,106,1457,0," 130,000,000,000 ",0%,34,5,5
786717083,48782032,SAMSUNG,3947,25466,0," 199,000,000,000 ",0%,3307,4.68,34
789205619,48782032,SAMSUNG,374,6401,0," 189,000,000,000 ",0%,3139,5,13
796746804,48782032,SAMSUNG,109,67775,0," 199,000,000,000 ",0%,52,5,5
796878206,48782032,LG,250,300,0," 185,000,000,000 ",0%,3372,5,5
809582259,34655911,NO BRAND,180,4997,0," 27,000,000,000 ",0%,1570,4.6,72
820107144,25990212,LG,9,1,0," 299,000,000,000 ",0%,38,4.67,6
849236742,48168126,NO BRAND,61,50,0," 28,500,000,000 ",0%,16,4.38,16
850338486,52809472,NOKIA,103,198,0," 60,000,000,000 ",0%,768,4.67,12
861343872,36145420,NO BRAND,19,88,0," 2,500,000,000 ",0%,1,5,11
864198074,36145420,NO BRAND,127,27,0," 2,500,000,000 ",0%,3,5,41
864204498,36145420,NO BRAND,183,61,0," 3,000,000,000 ",0%,3,4.91,57
876858047,25990212,NO BRAND,24,1,0," 299,000,000,000 ",0%,43,4.9,10
902331030,27645031,SAMSUNG,6,224,0," 385,000,000,000 ",0%,1008,5,6
921565896,1657913,NO BRAND,512,9962,0," 9,000,000,000 ",0%,29831,4.41,140
942747650,36145420,NO BRAND,92,24,0," 3,000,000,000 ",0%,4,4.96,27
942751352,36145420,NO BRAND,104,100,0," 3,000,000,000 ",0%,1,5,34
942758994,36145420,NO BRAND,42,25,0," 3,000,000,000 ",0%,1,5,13
942762790,36145420,NO BRAND,109,2,0," 3,000,000,000 ",0%,3,5,29
1028349249,17376044,NOKIA,19,130,0," 43,000,000,000 ",0%,348,4.5,6
1034403358,62889399,NO BRAND,71,4,0," 17,500,000,000 ",0%,32,4.31,16
1038230583,47856017,NO BRAND,64,37,0," 35,000,000,000 ",0%,18,3.95,22
1038739976,34655911,NO BRAND,45,795,0," 11,000,000,000 ",0%,5539,4.5,10
1040370533,58573345,ULEFONE,4,4,0," 699,000,000,000 ",0%,23,5,4
1042557497,1657913,NOKIA,36,1,0," 15,500,000,000 ",0%,16,4.33,6
1057679444,26738525,NO BRAND,1048,61,0," 400,000,000 ",0%,29,4.61,38
1086478346,8065594,NO BRAND,5,299996,0," 17,000,000,000 ",0%,2,5,3
1091137639,27568450,BLACKBERRY,11,2,0," 345,000,000,000 ",0%,101,5,6
1098017750,58573345,ULEFONE,4,18,0," 549,000,000,000 ",0%,19,5,4
1098318103,58573345,ULEFONE,4,9,0," 549,000,000,000 ",0%,13,5,4
1099886079,14053715,NOKIA,36,16,0," 39,900,000,000 ",0%,7,4.22,9
1100183518,14053715,NOKIA,101,131,0," 35,900,000,000 ",0%,37,4.08,38
1106163159,14053715,NOKIA,409,2,0," 39,900,000,000 ",0%,185,4.03,176
1189006425,45032906,NOKIA,34,199972,0," 12,000,000,000 ",0%,26,4.29,7
1193942916,71401154,NOKIA,28,18,0," 18,000,000,000 ",0%,12,4.11,9
1194490032,8685406,NO BRAND,19,23,0," 3,900,000,000 ",0%,20,5,11
1199720439,27056484,NO BRAND,40,6,0," 8,000,000,000 ",0%,1,5,4
1203020566,70094786,MOTOROLA,64,80,0," 65,000,000,000 ",0%,36,4.44,25
1203089709,70094786,MOTOROLA,311,309,0," 65,000,000,000 ",0%,166,4.53,108
1204021441,50817933,NO BRAND,3061,573,0," 16,900,000,000 ",0%,748,4.89,409
1204117206,50817933,NO BRAND,43,219,0," 40,000,000,000 ",0%,391,4.81,16
1211928416,70094786,NOKIA,2845,339,0," 59,900,000,000 ",0%,1001,4.53,1211
1214007339,70094786,NOKIA,603,3967,0," 45,000,000,000 ",0%,339,4.48,236
1220156592,70094786,NOKIA,38,10,0," 169,000,000,000 ",0%,64,4.42,12
1226445780,70094786,NOKIA,6,100,0," 69,900,000,000 ",0%,11,5,4
1226647678,70094786,NOKIA,109,10,0," 169,000,000,000 ",0%,130,4.66,53
1243927017,51126166,NOKIA,846,9497,0," 32,050,000,000 ",0%,10,5,10
1247918170,23220672,MASSTEL,194,43,0," 45,000,000,000 ",0%,8,4.31,16
1253082868,11030,NO BRAND,18,1,0," 180,000,000,000 ",0%,66,5,4
1253108894,11030,NO BRAND,15,1,0," 170,000,000,000 ",0%,57,5,6
1256112324,11916802,NOKIA,5,8,0," 48,000,000,000 ",0%,3,5,4
1261602629,50817933,NO BRAND,305,221,0," 49,900,000,000 ",0%,739,4.94,105
1268132509,34655911,NO BRAND,155,973,0," 15,500,000,000 ",0%,20,4.8,59
1287733706,48168126,NOKIA,35,163,0," 29,500,000,000 ",0%,24,4.11,9
1327490782,34655911,NO BRAND,102,163999,0," 15,500,000,000 ",0%,6030,4.81,36
1345256770,17076774,NO BRAND,34,10,0," 5,000,000,000 ",0%,19,4.91,23
1368184569,33917080,NOKIA,8,9,0," 34,600,000,000 ",0%,10,4.75,4
1397988257,71401154,NO BRAND,7,1,0," 60,000,000,000 ",0%,6,5,5
1405725116,43055588,YUNTENG,141,446,0," 27,555,500,000 ",0%,113,4.8,40
1410254259,83813714,NOKIA,437,21,0," 34,900,000,000 ",0%,107,4.64,157
1424933603,26514084,NOKIA,182,46,0," 29,000,000,000 ",0%,88,4.4,57
1432699238,36145420,NO BRAND,62,49,0," 4,500,000,000 ",0%,2,5,19
1434114850,70094786,NOKIA,356,499,0," 59,900,000,000 ",0%,180,4.36,153
1443741855,63959329,SONY,6,1,0," 40,000,000,000 ",0%,12,4.75,4
1449197816,78330450,NO BRAND,21,54,0," 94,500,000,000 ",0%,9916,5,3
1450532173,19004502,NO BRAND,517,2,0," 12,900,000,000 ",0%,8871,3.79,110
1456413181,50817933,NO BRAND,122,57,0," 28,800,000,000 ",0%,439,4.68,50
1466484720,70094786,NOKIA,17,1,0," 59,000,000,000 ",0%,26,4.1,10
1469990927,70094786,NOKIA,11,10,0," 69,900,000,000 ",0%,51,4.33,6
1471377258,83813714,NOKIA,85,6,0," 45,000,000,000 ",0%,40,4.94,36
1474823063,83813714,NOKIA,25,10,0," 98,000,000,000 ",0%,23,4.2,10
1474841546,83813714,NOKIA,20,16,0," 78,000,000,000 ",0%,32,5,7
1476980123,61212663,SAMSUNG,13,2,0," 425,000,000,000 ",0%,1504,5,5
1479745965,18479475,SHARP,645,3,0," 30,900,000,000 ",0%,1176,4.64,249
1482642928,50817933,NO BRAND,80,41,0," 26,800,000,000 ",0%,342,4.83,29
1493069039,83813714,NOKIA,21,400,0," 49,500,000,000 ",0%,20,4.56,9
1493599027,83813714,NOKIA,22,3,0," 159,000,000,000 ",0%,38,5,5
1495321224,25990212,NO BRAND,4,1,0," 249,000,000,000 ",0%,19,5,3
1498935332,83813714,NOKIA,49,399,0," 30,000,000,000 ",0%,27,4.84,19
1498954579,83813714,NOKIA,19,58,0," 39,000,000,000 ",0%,12,4.6,10
1507014549,4770354,VIETTEL,97,12,0," 103,000,000,000 ",0%,33282,4.8,30
1511809483,26505668,NO BRAND,70,35,0," 1,800,000,000 ",0%,7,4.69,16
1512593361,83813714,NOKIA,49,30,0," 74,000,000,000 ",0%,87,4.79,19
1514145779,83813714,NOKIA,13,39,0," 94,000,000,000 ",0%,27,4.83,6
1514596304,83813714,NOKIA,35,60,0," 74,900,000,000 ",0%,53,4.61,18
1535081978,83813714,NOKIA,78,18,0," 48,000,000,000 ",0%,45,4.71,24
1537088163,71401154,NO BRAND,19,1,0," 39,500,000,000 ",0%,4,5,9
1573009827,83813714,NOKIA,86,40,0," 72,000,000,000 ",0%,144,4.58,31
1585161349,83813714,NOKIA,10,200,0," 34,500,000,000 ",0%,13,4.33,6
1600133898,61500643,SONY,3,10,0," 164,900,000,000 ",0%,20,5,3
1605195442,63783731,NO BRAND,5,497,0," 365,600,000,000 ",0%,14,5,4
1605445818,1657913,NO BRAND,6135,15414,0," 13,500,000,000 ",0%,27367,4.59,1638
1652146584,102564154,NOKIA,226,2942,0," 43,900,000,000 ",0%,74790,4.56,87
1652204599,102564154,NOKIA,51,187,0," 39,900,000,000 ",0%,78132,4.44,16
1659289561,20263686,NO BRAND,59,2,0," 180,000,000,000 ",0%,48,4.92,13
1662973920,18479475,KYOCERA,110,5,0," 53,900,000,000 ",0%,210,4.72,57
1665280963,105396579,MASSTEL,55,250,0," 59,900,000,000 ",0%,14,4.89,19
1668019731,93085974,NOKIA,38,195,0," 30,000,000,000 ",0%,223,4.44,16
1673246721,53583264,NOKIA,254,562,0," 39,000,000,000 ",0%,3932,4.53,92
1675408715,95037078,NOKIA,18,554,0," 32,500,000,000 ",0%,9,4.83,6
1675752755,18479475,NO BRAND,290,3,0," 36,900,000,000 ",0%,644,4.69,118
1676175425,53521032,SAMSUNG,38,8,0," 200,000,000,000 ",0%,242,5,21
1694920531,102564154,NOKIA,86,2595,0," 17,500,000,000 ",0%,75288,4.57,28
1697884336,48810739,SONY,195,2359,0," 169,900,000,000 ",0%,1711,5,3
1708346305,49282974,XIAOMI,57,18,0," 142,800,000,000 ",0%,171,4.67,21
1729903523,18291519,NO BRAND,58,283,0," 5,000,000,000 ",0%,3,5,14
1734118075,72403142,XIAOMI,64,160,0," 47,900,000,000 ",0%,180,4.39,23
1742335006,83813714,NOKIA,9,18,0," 64,900,000,000 ",0%,27,4.8,5
1761132356,20977279,NOKIA,37,10,0," 24,900,000,000 ",0%,35,4.07,15
1762902024,20977279,NOKIA,613,1135,0," 27,500,000,000 ",0%,110,4.72,218
1763992044,34655911,NO BRAND,789,9971,0," 11,000,000,000 ",0%,4624,4.64,215
1779693415,83813714,FORME,19,99,0," 15,000,000,000 ",0%,5,4.25,8
1786162398,108110554,SONY,159,3294,0," 125,000,000,000 ",0%,234,4.26,61
1787493785,94879945,NO BRAND,37,22,0," 39,500,000,000 ",0%,35,5,8
1794342071,20977279,NOKIA,104,25,0," 33,900,000,000 ",0%,41,4.46,37
1802173361,1657913,NOKIA,1790,23937,0," 9,000,000,000 ",0%,9270,4.78,446
1812023840,54722196,HUAWEI,50,15,0," 55,000,000,000 ",0%,18,4.88,16
1812523788,27056484,NO BRAND,12,11,0," 7,000,000,000 ",0%,3,5,5
1816223687,48810739,SAMSUNG,169,2398,0," 239,900,000,000 ",0%,3744,5,6
1822669035,50817933,NO BRAND,494,1612,0," 49,800,000,000 ",0%,586,4.82,148
1823313943,20331712,NOKIA,29,4,0," 98,000,000,000 ",0%,6021,4.67,9
1836370490,59259128,NO BRAND,29,99,0," 8,900,000,000 ",0%,6,4.86,7
1839231068,20977279,NOKIA,215,161,0," 32,500,000,000 ",0%,54,4.46,80
1839402089,50817933,NO BRAND,91,90,0," 42,500,000,000 ",0%,96,4.85,20
1881650501,20977279,NO BRAND,211,7,0," 32,900,000,000 ",0%,122,4.44,84
1881705989,108110554,SAMSUNG,135,31,0," 365,000,000,000 ",0%,16,5,2
1895171646,50766183,NOKIA,49,12,0," 25,900,000,000 ",0%,3088,4.54,13
1908838227,86171543,NO BRAND,6,5,0," 6,600,000,000 ",0%,18,5,4
1917156359,94879945,NO BRAND,40,54,0," 9,900,000,000 ",0%,29,4.63,8
1919707777,127150525,NOKIA,31,3,0," 32,000,000,000 ",0%,128,4.08,12
1930971891,27056484,NO BRAND,87,14,0," 6,000,000,000 ",0%,1,4.44,25
1936267842,40711448,SAMSUNG,15,84,0," 10,000,000,000 ",0%,5,5,6
1936267843,40711448,SAMSUNG,5,95,0," 10,000,000,000 ",0%,63,5,3
1943400110,128179395,NO BRAND,26,87,0," 32,500,000,000 ",0%,13,4.67,6
1947049046,128179395,NOKIA,46,54,0," 14,900,000,000 ",0%,23,4.08,12
1947097737,118482908,NOKIA,14,197,0," 4,900,000,000 ",0%,14,5,3
1947608811,128179395,NO BRAND,57,187,0," 47,900,000,000 ",0%,50,4.33,21
1955477487,129982976,NO BRAND,162,694,0," 21,000,000,000 ",0%,64,4.6,47
1956153974,18479475,HUAWEI,34,1,0," 79,000,000,000 ",0%,134,4.5,14
1956857159,129982976,NO BRAND,81,5,0," 30,900,000,000 ",0%,37,4.32,25
1961539596,94879945,LV MOBILE,82,19,0," 24,900,000,000 ",0%,41,4.93,27
1974893136,71401154,NOKIA,62,4,0," 35,000,000,000 ",0%,40,4.67,33
1981126828,131605758,NOKIA,33,185,0," 30,200,000,000 ",0%,12,4.89,9
1982890799,125936397,NO BRAND,46,20,0," 4,400,000,000 ",0%,22,4.89,18
1995716447,118415697,NOKIA,5,136,0," 35,000,000,000 ",0%,30,5,4
2000809995,11030,NO BRAND,11,1,0," 160,000,000,000 ",0%,24,5,7
2009960797,11030,NO BRAND,12,1,0," 120,000,000,000 ",0%,27,5,6
2013938684,36612844,SONY,9,32,0," 390,000,000,000 ",0%,16,4.4,5
2016311949,64945499,BLACKBERRY,102,11,0," 35,000,000,000 ",0%,23,4.95,44
2019480812,90097467,NO BRAND,265,85,0," 35,000,000,000 ",0%,38,4.83,84
2021183363,26037977,MAXX,60,1,0," 15,900,000,000 ",0%,18,3.77,22
2022139078,42116881,SONY,16,6,0," 189,000,000,000 ",0%,7742,5,12
2023556574,134573619,NOKIA,17,8,0," 36,900,000,000 ",0%,3343,4.17,6
2033097057,75444860,NOKIA,74,24,0," 25,000,000,000 ",0%,26,4.63,32
2035701423,36145420,NO BRAND,107,947,0," 2,700,000,000 ",0%,8,5,5
2035815215,91772591,LG,13,48,0," 419,900,000,000 ",0%,63,4.83,6
2040954618,267287,NO BRAND,367,40,0," 35,000,000,000 ",0%,125,4.7,79
2052274180,14053715,NOKIA,424,49,0," 19,900,000,000 ",0%,81,4.9,136
2072159905,28831409,NO BRAND,15,185,0," 44,900,000,000 ",0%,17,5,5
2084733390,13172794,CAT,7,2,0," 389,000,000,000 ",0%,13,5,4
2100563213,118415697,NO BRAND,187,380,0," 17,000,000,000 ",0%,44,3.83,6
2102862113,53521032,SAMSUNG,29,3,0," 250,000,000,000 ",0%,90,4.94,17
2104884376,135552270,NOKIA,37,113,0," 6,000,000,000 ",0%,8251,4.25,12
2106889187,105396579,NOKIA,1500,12,0," 39,990,000,000 ",0%,31,5,8
2107585129,26514084,NOKIA,194,193,0," 58,000,000,000 ",0%,78,4.63,56
2113862552,20172204,NOKIA,629,1,0," 24,800,000,000 ",0%,272,4.73,153
2123941791,49751057,NO BRAND,85,10000,0," 79,900,000,000 ",0%,28,4.65,17
2124733357,70094786,NO BRAND,62,8,0," 49,000,000,000 ",0%,70,4.78,18
2150972727,136092747,SERVO,11,99,0," 49,500,000,000 ",0%,15,5,4
2154497793,136092747,ADMET,15,98,0," 37,900,000,000 ",0%,18,5,5
2154719551,136092747,NOKIA,45,167,0," 54,500,000,000 ",0%,78,4.54,13
2154772651,136092747,NOKIA,72,80,0," 43,500,000,000 ",0%,77,4.5,16
2154869254,136092747,NO BRAND,72,44,0," 37,500,000,000 ",0%,56,4.3,20
2170230736,4075086,NO BRAND,244,96,0," 25,000,000,000 ",0%,52,4.96,47
2176287618,136092747,NOKIA,60,189,0," 24,500,000,000 ",0%,10,4.11,19
2176404510,136092747,NOKIA,97,235,0," 9,500,000,000 ",0%,28,4.17,24
2176453351,136092747,NOKIA,136,66,0," 26,500,000,000 ",0%,34,4.49,55
2176467762,136092747,NOKIA,23,66,0," 34,900,000,000 ",0%,35,4.2,10
2176770623,136092747,NOKIA,13,185,0," 46,500,000,000 ",0%,10,5,3
2187446531,102852719,NO BRAND,11,288,0," 26,250,000,000 ",0%,91,5,5
2189426982,42806741,NOKIA,6,600,0," 908,800,000,000 ",0%,363,5,3
2205772898,19004502,NOKIA,27,10129,0," 27,900,000,000 ",0%,6267,4.56,9
2215248080,51612536,NO BRAND,129,7,0," 160,000,000,000 ",0%,232,4.76,76
2231923247,105747592,MASSTEL,140,199,0," 52,300,000,000 ",0%,5409,4.8,41
2235077768,20172204,SONY,7,8,0," 207,000,000,000 ",0%,23,5,3
2238293428,67950558,NOKIA,73,100,0," 22,900,000,000 ",0%,25,4.86,14
2240330018,91772591,GOOGLE,78,19,0," 309,900,000,000 ",0%,1150,4.7,44
2250651724,118122501,SAMSUNG,18,36,0," 599,000,000,000 ",0%,187,4.85,13
2275270064,20331712,SAMSUNG,44,11,0," 699,000,000,000 ",0%,3973,5,8
2277458082,52893157,NO BRAND,3,10,0," 299,000,000,000 ",0%,72,5,3
2284991357,152251565,ASUS,20,79,0," 375,002,200,000 ",0%,12,5,3
2286222094,152251565,NO BRAND,25,73,0," 375,000,100,000 ",0%,3,5,3
2286226276,152251565,NO BRAND,27,71,0," 375,000,200,000 ",0%,3,5,4
2286231536,152251565,NO BRAND,23,76,0," 375,000,300,000 ",0%,2,5,5
2286237144,152251565,NO BRAND,21,78,0," 375,000,400,000 ",0%,9,5,4
2286242996,152251565,NO BRAND,22,77,0," 375,000,500,000 ",0%,1,5,5
2286249993,152251565,NO BRAND,21,78,0," 375,000,600,000 ",0%,1,5,5
2286254076,152251565,NO BRAND,23,76,0," 375,000,700,000 ",0%,3,5,4
2286260477,152251565,SAMSUNG,25,74,0," 375,000,800,000 ",0%,2,5,4
2287026038,50817933,2GOOD,84,137,0," 26,500,000,000 ",0%,189,4.7,27
2303835292,151305311,NO BRAND,50,157,0," 1,700,000,000 ",0%,5,4.33,9
2308132641,136051053,SAMSUNG,30,109,0," 39,900,000,000 ",0%,77,4.33,9
2308170103,136051053,NOKIA,6,165,0," 49,900,000,000 ",0%,6,4.67,3
2308876224,42806741,NO BRAND,5,3,0," 338,800,000,000 ",0%,327,5,4
2308956951,42806741,MOTOROLA,6,200,0," 548,800,000,000 ",0%,713,5,5
2309582864,14053715,NOKIA,17,196,0," 17,900,000,000 ",0%,3,5,5
2320475201,50817933,NO BRAND,124,150,0," 38,900,000,000 ",0%,170,4.77,30
2347114023,14145573,NO BRAND,152,13,0," 31,000,000,000 ",0%,82,4.8,54
2358479520,105747592,FPT,46,19,0," 107,000,000,000 ",0%,2724,5,6
2367732653,51612536,KYOCERA,24,14,0," 120,000,000,000 ",0%,93,4.74,19
2368210682,267287,NO BRAND,56,12,0," 25,000,000,000 ",0%,20,4.88,16
2382779909,130503882,NO BRAND,278,7,0," 27,900,000,000 ",0%,71,4.8,89
2384759432,68517350,NO BRAND,6,2454,0," 9,900,000,000 ",0%,6,4.83,6
2388791174,136092747,NO BRAND,139,197,0," 48,900,000,000 ",0%,42,4.36,44
2424527361,148463875,NO BRAND,7,43,0," 3,000,000,000 ",0%,2,5,4
2425003191,42786865,NOKIA,29,71,0," 25,000,000,000 ",0%,19,5,9
2432597170,94879945,NO BRAND,11,50,0," 45,000,000,000 ",0%,30,5,4
2443450502,162442175,SAMSUNG,16,4,0," 790,000,000,000 ",0%,1853,4.5,8
2443475078,162442175,SAMSUNG,22,15,0," 579,000,000,000 ",0%,1938,4.67,6
2446252839,147784810,NO BRAND,26,44,0," 4,500,000,000 ",0%,1,4.8,5
2451392396,61212663,SAMSUNG,100,44,0," 649,000,000,000 ",0%,1450,4.62,55
2459963536,42806741,GOOGLE NEXUS,5,600,0," 238,800,000,000 ",0%,68,5,3
2462216999,118122501,SAMSUNG,24,19,0," 459,000,000,000 ",0%,158,4.93,14
2473377626,118122501,SAMSUNG,21,39,0," 619,000,000,000 ",0%,176,5,11
2480740576,31474031,LG,116,388,0," 315,000,000,000 ",0%,3607,4.68,74
2497282064,58573345,ULEFONE,7,1,0," 649,000,000,000 ",0%,16,5,4
2506730508,94879945,NO BRAND,14,14,0," 35,000,000,000 ",0%,73,4.83,6
2508533416,67970840,SAMSUNG,9,1,0," 215,000,000,000 ",0%,8,5,3
2508609732,31474031,LG,44,1,0," 405,000,000,000 ",0%,3343,4.55,29
2521259776,49282974,SONY,1685,1,0," 159,800,000,000 ",0%,1202,4.81,814
2537464366,66300615,NO BRAND,6,294,0," 23,000,000,000 ",0%,5,5,3
2546135049,14972646,NOKIA,8,24,0," 65,000,000,000 ",0%,6,5,6
2559412633,15090740,NOKIA,907,162,0," 28,000,000,000 ",0%,420,4.62,308
2567473604,80014112,HUAWEI,12,23,0," 750,000,000,000 ",0%,4,5,4
2588077731,12243396,SAMSUNG,7,20,0," 400,000,000,000 ",0%,2,5,3
2596551872,51612536,NO BRAND,19,7,0," 175,000,000,000 ",0%,65,4.42,12
2597772478,13575381,SAMSUNG,11,101,0," 1,000,000,000,000 ",0%,4,5,6
2646288057,16627792,NOKIA,6,93,0," 17,000,000,000 ",0%,3,5,3
2649605988,80014112,OPPO,17,8,0," 900,000,000,000 ",0%,23,5,6
2653731910,43369601,GAMMA,17,983,0," 150,000,000,000 ",0%,4,5,4
2666518104,52732586,LG,5,16,0," 425,000,000,000 ",0%,10,5,3
2668287347,25985266,NO BRAND,11,1,0," 180,000,000,000 ",0%,27,5,4
2680754773,151337695,NO BRAND,14,85,0," 1,600,000,000 ",0%,1,4.43,7
2681043133,31474031,HTC,9,399,0," 275,000,000,000 ",0%,616,4.4,5
2681085837,1657913,NO BRAND,296,9,0," 13,000,000,000 ",0%,6288,4.55,96
2690746660,1657913,NOKIA,94,968,0," 11,000,000,000 ",0%,6255,4.48,23
2696570005,20977279,NOKIA,171,595,0," 21,000,000,000 ",0%,26,4.36,33
2707722394,61803166,GOOGLE,48,3,0," 239,900,000,000 ",0%,2157,4.88,24
2708366851,141143016,NO BRAND,28,1964,0," 15,000,000,000 ",0%,21,4.88,8
2711024379,136051053,NOKIA,24,264,0," 35,500,000,000 ",0%,30,3.9,10
2720754251,70047678,NOKIA,211,289,0," 150,000,000,000 ",0%,24,5,19
2720764987,52453765,NO BRAND,7,193,0," 1,500,000,000 ",0%,1,5,3
2736106130,60164138,NO BRAND,7,80,0," 899,000,000,000 ",0%,17,5,4
2739061434,122583887,NO BRAND,27,1,0," 120,000,000,000 ",0%,44,4.55,11
2763810865,174341597,LANDROVER,6,9,0," 449,000,000,000 ",0%,4671,5,4
2764146252,174341597,KYOCERA,41,77,0," 134,000,000,000 ",0%,206,4.8,30
2764370745,174341597,KYOCERA,9,15,0," 144,000,000,000 ",0%,921,5,4
2767358807,141143016,NO BRAND,5,494,0," 18,500,000,000 ",0%,99,5,3
2767548405,141143016,NO BRAND,11,2486,0," 14,500,000,000 ",0%,67,5,3
2767731526,141143016,NO BRAND,6,2494,0," 4,500,000,000 ",0%,29,4.8,5
2780207073,168592631,NOKIA,25,1,0," 28,900,000,000 ",0%,27,4.42,12
2801776601,87493314,OPPO,1207,159,0," 75,000,000,000 ",0%,416,4.45,86
2802010549,87493314,OPPO,905,154,0," 103,000,000,000 ",0%,51,4.29,7
2802069933,87493314,NO BRAND,892,220,0," 78,000,000,000 ",0%,40,4.8,5
2802216179,122583887,SONY,4,1,0," 8,000,000,000 ",0%,19,5,3
2802384636,31474031,LG,8,21,0," 190,000,000,000 ",0%,1330,4.6,5
2806395596,87493314,SONY,178,1,0," 159,900,000,000 ",0%,137,4.38,60
2806424162,87493314,NO BRAND,304,592,0," 73,500,000,000 ",0%,31,4.6,5
2806872531,167948253,KYOCERA,35,107,0," 169,000,000,000 ",0%,8807,5,15
2809281070,167948253,KYOCERA,34,7,0," 144,000,000,000 ",0%,6074,4.65,20
2810746056,167948253,KYOCERA,10,89,0," 339,000,000,000 ",0%,14215,5,5
2813544675,62114736,NO BRAND,129,3,0," 15,000,000,000 ",0%,286,4.71,49
